track_id,genre,audio_path,split
15496,Rock,fma_medium/015/015496.mp3,train
15497,Rock,fma_medium/015/015497.mp3,train
15498,Rock,fma_medium/015/015498.mp3,train
15531,Rock,fma_medium/015/015531.mp3,train
15540,Experimental,fma_medium/015/015540.mp3,train
15541,Experimental,fma_medium/015/015541.mp3,train
15542,Experimental,fma_medium/015/015542.mp3,train
15543,Experimental,fma_medium/015/015543.mp3,train
15544,Experimental,fma_medium/015/015544.mp3,train
15607,Rock,fma_medium/015/015607.mp3,train
15608,Rock,fma_medium/015/015608.mp3,train
15609,Rock,fma_medium/015/015609.mp3,train
15612,Rock,fma_medium/015/015612.mp3,train
15619,Experimental,fma_medium/015/015619.mp3,train
15620,Rock,fma_medium/015/015620.mp3,train
15622,Experimental,fma_medium/015/015622.mp3,train
15623,Experimental,fma_medium/015/015623.mp3,train
15625,Experimental,fma_medium/015/015625.mp3,train
15628,Classical,fma_medium/015/015628.mp3,train
15629,Classical,fma_medium/015/015629.mp3,train
15643,Electronic,fma_medium/015/015643.mp3,test
15648,Electronic,fma_medium/015/015648.mp3,test
15755,Rock,fma_medium/015/015755.mp3,train
15769,Electronic,fma_medium/015/015769.mp3,validation
15770,Electronic,fma_medium/015/015770.mp3,validation
15771,Electronic,fma_medium/015/015771.mp3,validation
15772,Electronic,fma_medium/015/015772.mp3,validation
15773,Electronic,fma_medium/015/015773.mp3,validation
15775,Jazz,fma_medium/015/015775.mp3,train
15846,Experimental,fma_medium/015/015846.mp3,train
15857,Hip-Hop,fma_medium/015/015857.mp3,validation
15858,Hip-Hop,fma_medium/015/015858.mp3,validation
15859,Hip-Hop,fma_medium/015/015859.mp3,validation
15860,Hip-Hop,fma_medium/015/015860.mp3,validation
15863,Hip-Hop,fma_medium/015/015863.mp3,validation
15864,Hip-Hop,fma_medium/015/015864.mp3,validation
15865,Hip-Hop,fma_medium/015/015865.mp3,validation
15866,Hip-Hop,fma_medium/015/015866.mp3,validation
15867,Hip-Hop,fma_medium/015/015867.mp3,validation
15868,Hip-Hop,fma_medium/015/015868.mp3,validation
15869,Hip-Hop,fma_medium/015/015869.mp3,validation
15870,Hip-Hop,fma_medium/015/015870.mp3,validation
15871,Hip-Hop,fma_medium/015/015871.mp3,validation
15880,International,fma_medium/015/015880.mp3,train
15913,Classical,fma_medium/015/015913.mp3,train
15960,Electronic,fma_medium/015/015960.mp3,validation
15961,Electronic,fma_medium/015/015961.mp3,validation
15962,Electronic,fma_medium/015/015962.mp3,validation
15963,Electronic,fma_medium/015/015963.mp3,validation
15964,Electronic,fma_medium/015/015964.mp3,validation
15965,Electronic,fma_medium/015/015965.mp3,validation
15966,Electronic,fma_medium/015/015966.mp3,validation
15967,Electronic,fma_medium/015/015967.mp3,validation
15968,Electronic,fma_medium/015/015968.mp3,validation
15970,Electronic,fma_medium/015/015970.mp3,validation
15985,Electronic,fma_medium/015/015985.mp3,train
15986,Electronic,fma_medium/015/015986.mp3,train
15988,Electronic,fma_medium/015/015988.mp3,train
15989,Electronic,fma_medium/015/015989.mp3,train
15991,Electronic,fma_medium/015/015991.mp3,train
15992,Electronic,fma_medium/015/015992.mp3,train
15993,Electronic,fma_medium/015/015993.mp3,train
15994,Electronic,fma_medium/015/015994.mp3,train
15995,Electronic,fma_medium/015/015995.mp3,train
15996,Electronic,fma_medium/015/015996.mp3,train
15997,Electronic,fma_medium/015/015997.mp3,train
16023,Blues,fma_medium/016/016023.mp3,train
16024,Blues,fma_medium/016/016024.mp3,train
16025,Folk,fma_medium/016/016025.mp3,train
16034,Electronic,fma_medium/016/016034.mp3,train
16036,Classical,fma_medium/016/016036.mp3,train
16045,Electronic,fma_medium/016/016045.mp3,train
16046,Electronic,fma_medium/016/016046.mp3,train
16047,Electronic,fma_medium/016/016047.mp3,train
16048,Electronic,fma_medium/016/016048.mp3,train
16049,Electronic,fma_medium/016/016049.mp3,train
16050,Electronic,fma_medium/016/016050.mp3,train
16051,Electronic,fma_medium/016/016051.mp3,train
16053,Electronic,fma_medium/016/016053.mp3,train
16054,Electronic,fma_medium/016/016054.mp3,train
16055,Electronic,fma_medium/016/016055.mp3,train
16056,Electronic,fma_medium/016/016056.mp3,train
16057,Electronic,fma_medium/016/016057.mp3,train
16095,Pop,fma_medium/016/016095.mp3,train
16127,Electronic,fma_medium/016/016127.mp3,test
16149,Spoken,fma_medium/016/016149.mp3,train
16150,Spoken,fma_medium/016/016150.mp3,train
16151,Spoken,fma_medium/016/016151.mp3,train
16152,Spoken,fma_medium/016/016152.mp3,train
16155,Pop,fma_medium/016/016155.mp3,train
16156,Rock,fma_medium/016/016156.mp3,test
16157,Rock,fma_medium/016/016157.mp3,train
16158,Pop,fma_medium/016/016158.mp3,train
16159,Rock,fma_medium/016/016159.mp3,train
16161,Hip-Hop,fma_medium/016/016161.mp3,test
16162,Hip-Hop,fma_medium/016/016162.mp3,train
16163,Pop,fma_medium/016/016163.mp3,train
16164,Hip-Hop,fma_medium/016/016164.mp3,test
16165,Hip-Hop,fma_medium/016/016165.mp3,train
16181,Rock,fma_medium/016/016181.mp3,test
16186,Rock,fma_medium/016/016186.mp3,test
16209,Rock,fma_medium/016/016209.mp3,train
16210,Rock,fma_medium/016/016210.mp3,train
16232,Jazz,fma_medium/016/016232.mp3,train
16235,Jazz,fma_medium/016/016235.mp3,train
16237,Jazz,fma_medium/016/016237.mp3,train
16238,Jazz,fma_medium/016/016238.mp3,train
16288,Rock,fma_medium/016/016288.mp3,train
16289,Rock,fma_medium/016/016289.mp3,train
16296,Rock,fma_medium/016/016296.mp3,train
16313,Rock,fma_medium/016/016313.mp3,train
16334,International,fma_medium/016/016334.mp3,train
16337,Pop,fma_medium/016/016337.mp3,test
16338,Pop,fma_medium/016/016338.mp3,test
16339,Pop,fma_medium/016/016339.mp3,test
16340,Pop,fma_medium/016/016340.mp3,test
16342,Rock,fma_medium/016/016342.mp3,train
16343,Rock,fma_medium/016/016343.mp3,train
16348,Old-Time / Historic,fma_medium/016/016348.mp3,train
16351,Old-Time / Historic,fma_medium/016/016351.mp3,train
16352,Old-Time / Historic,fma_medium/016/016352.mp3,train
16353,Old-Time / Historic,fma_medium/016/016353.mp3,train
16354,Rock,fma_medium/016/016354.mp3,train
16365,Old-Time / Historic,fma_medium/016/016365.mp3,train
16366,Old-Time / Historic,fma_medium/016/016366.mp3,train
16367,Old-Time / Historic,fma_medium/016/016367.mp3,train
16369,Old-Time / Historic,fma_medium/016/016369.mp3,train
16370,Old-Time / Historic,fma_medium/016/016370.mp3,train
16371,Old-Time / Historic,fma_medium/016/016371.mp3,train
16372,Old-Time / Historic,fma_medium/016/016372.mp3,train
16373,Old-Time / Historic,fma_medium/016/016373.mp3,train
16374,Old-Time / Historic,fma_medium/016/016374.mp3,train
16375,Old-Time / Historic,fma_medium/016/016375.mp3,train
16376,Old-Time / Historic,fma_medium/016/016376.mp3,train
16377,Old-Time / Historic,fma_medium/016/016377.mp3,test
16378,Old-Time / Historic,fma_medium/016/016378.mp3,test
16380,Old-Time / Historic,fma_medium/016/016380.mp3,train
16381,Old-Time / Historic,fma_medium/016/016381.mp3,train
16382,Old-Time / Historic,fma_medium/016/016382.mp3,train
16383,Old-Time / Historic,fma_medium/016/016383.mp3,validation
16384,Old-Time / Historic,fma_medium/016/016384.mp3,train
16385,Old-Time / Historic,fma_medium/016/016385.mp3,train
16386,Old-Time / Historic,fma_medium/016/016386.mp3,train
16387,Old-Time / Historic,fma_medium/016/016387.mp3,train
16388,Old-Time / Historic,fma_medium/016/016388.mp3,train
16389,Old-Time / Historic,fma_medium/016/016389.mp3,train
16390,Old-Time / Historic,fma_medium/016/016390.mp3,train
16391,Old-Time / Historic,fma_medium/016/016391.mp3,train
16392,Old-Time / Historic,fma_medium/016/016392.mp3,train
16393,Old-Time / Historic,fma_medium/016/016393.mp3,train
16394,Old-Time / Historic,fma_medium/016/016394.mp3,test
16398,Old-Time / Historic,fma_medium/016/016398.mp3,train
16399,Old-Time / Historic,fma_medium/016/016399.mp3,train
16400,Old-Time / Historic,fma_medium/016/016400.mp3,train
16401,Old-Time / Historic,fma_medium/016/016401.mp3,test
16402,Old-Time / Historic,fma_medium/016/016402.mp3,train
16403,Old-Time / Historic,fma_medium/016/016403.mp3,train
16404,Old-Time / Historic,fma_medium/016/016404.mp3,train
16405,Old-Time / Historic,fma_medium/016/016405.mp3,validation
16406,Old-Time / Historic,fma_medium/016/016406.mp3,train
16421,Old-Time / Historic,fma_medium/016/016421.mp3,test
16422,Old-Time / Historic,fma_medium/016/016422.mp3,train
16423,Old-Time / Historic,fma_medium/016/016423.mp3,train
16424,Old-Time / Historic,fma_medium/016/016424.mp3,train
16425,Old-Time / Historic,fma_medium/016/016425.mp3,train
16426,Old-Time / Historic,fma_medium/016/016426.mp3,train
16427,Old-Time / Historic,fma_medium/016/016427.mp3,train
16428,Old-Time / Historic,fma_medium/016/016428.mp3,train
16429,Old-Time / Historic,fma_medium/016/016429.mp3,train
16430,Old-Time / Historic,fma_medium/016/016430.mp3,train
16431,Old-Time / Historic,fma_medium/016/016431.mp3,train
16432,Old-Time / Historic,fma_medium/016/016432.mp3,train
16433,Rock,fma_medium/016/016433.mp3,train
16434,Rock,fma_medium/016/016434.mp3,train
16435,Rock,fma_medium/016/016435.mp3,train
16436,Rock,fma_medium/016/016436.mp3,train
16437,Rock,fma_medium/016/016437.mp3,train
16438,Rock,fma_medium/016/016438.mp3,train
16439,Rock,fma_medium/016/016439.mp3,train
16441,Jazz,fma_medium/016/016441.mp3,validation
16442,Jazz,fma_medium/016/016442.mp3,validation
16443,Jazz,fma_medium/016/016443.mp3,validation
16444,Jazz,fma_medium/016/016444.mp3,validation
16445,Jazz,fma_medium/016/016445.mp3,validation
16448,Jazz,fma_medium/016/016448.mp3,train
16452,Jazz,fma_medium/016/016452.mp3,train
16521,Instrumental,fma_medium/016/016521.mp3,train
16522,Instrumental,fma_medium/016/016522.mp3,train
16523,Instrumental,fma_medium/016/016523.mp3,train
16524,Instrumental,fma_medium/016/016524.mp3,train
16525,Instrumental,fma_medium/016/016525.mp3,train
16526,Instrumental,fma_medium/016/016526.mp3,train
16527,Instrumental,fma_medium/016/016527.mp3,train
16528,Instrumental,fma_medium/016/016528.mp3,train
16529,Instrumental,fma_medium/016/016529.mp3,train
16530,Instrumental,fma_medium/016/016530.mp3,train
16531,Instrumental,fma_medium/016/016531.mp3,train
16532,Instrumental,fma_medium/016/016532.mp3,train
16533,Instrumental,fma_medium/016/016533.mp3,train
16546,Hip-Hop,fma_medium/016/016546.mp3,train
16554,Electronic,fma_medium/016/016554.mp3,train
16556,Electronic,fma_medium/016/016556.mp3,train
16562,Electronic,fma_medium/016/016562.mp3,train
16563,Electronic,fma_medium/016/016563.mp3,train
16564,Electronic,fma_medium/016/016564.mp3,train
16565,Electronic,fma_medium/016/016565.mp3,train
16566,Electronic,fma_medium/016/016566.mp3,train
16580,Electronic,fma_medium/016/016580.mp3,validation
16581,Electronic,fma_medium/016/016581.mp3,validation
16582,Electronic,fma_medium/016/016582.mp3,validation
16583,Electronic,fma_medium/016/016583.mp3,validation
16584,Electronic,fma_medium/016/016584.mp3,validation
16585,Electronic,fma_medium/016/016585.mp3,validation
16586,Electronic,fma_medium/016/016586.mp3,validation
16587,Electronic,fma_medium/016/016587.mp3,validation
16588,Electronic,fma_medium/016/016588.mp3,validation
16589,Electronic,fma_medium/016/016589.mp3,validation
16590,Electronic,fma_medium/016/016590.mp3,validation
16591,Electronic,fma_medium/016/016591.mp3,validation
16592,Electronic,fma_medium/016/016592.mp3,validation
16690,Rock,fma_medium/016/016690.mp3,train
16691,Rock,fma_medium/016/016691.mp3,train
16692,Rock,fma_medium/016/016692.mp3,train
16693,Rock,fma_medium/016/016693.mp3,train
16694,Rock,fma_medium/016/016694.mp3,train
16695,Rock,fma_medium/016/016695.mp3,train
16696,Rock,fma_medium/016/016696.mp3,train
16698,Rock,fma_medium/016/016698.mp3,train
16699,Rock,fma_medium/016/016699.mp3,train
16700,Rock,fma_medium/016/016700.mp3,train
16701,Rock,fma_medium/016/016701.mp3,train
16702,Rock,fma_medium/016/016702.mp3,train
16703,Rock,fma_medium/016/016703.mp3,train
16731,Rock,fma_medium/016/016731.mp3,train
16733,Rock,fma_medium/016/016733.mp3,train
16736,Rock,fma_medium/016/016736.mp3,train
16737,Rock,fma_medium/016/016737.mp3,train
16743,International,fma_medium/016/016743.mp3,train
16744,International,fma_medium/016/016744.mp3,train
16745,International,fma_medium/016/016745.mp3,train
16747,International,fma_medium/016/016747.mp3,train
16759,Rock,fma_medium/016/016759.mp3,validation
16761,Rock,fma_medium/016/016761.mp3,validation
16762,Rock,fma_medium/016/016762.mp3,validation
16765,Rock,fma_medium/016/016765.mp3,validation
16769,Rock,fma_medium/016/016769.mp3,validation
16771,Rock,fma_medium/016/016771.mp3,validation
16772,Rock,fma_medium/016/016772.mp3,validation
16810,Electronic,fma_medium/016/016810.mp3,train
16819,Rock,fma_medium/016/016819.mp3,train
16820,Rock,fma_medium/016/016820.mp3,train
16821,Rock,fma_medium/016/016821.mp3,train
16822,Rock,fma_medium/016/016822.mp3,train
16823,Electronic,fma_medium/016/016823.mp3,train
16824,Electronic,fma_medium/016/016824.mp3,train
16825,Electronic,fma_medium/016/016825.mp3,train
16826,Electronic,fma_medium/016/016826.mp3,train
16827,Electronic,fma_medium/016/016827.mp3,train
16828,Electronic,fma_medium/016/016828.mp3,train
16829,Electronic,fma_medium/016/016829.mp3,train
16843,Rock,fma_medium/016/016843.mp3,train
16848,Rock,fma_medium/016/016848.mp3,train
16876,Experimental,fma_medium/016/016876.mp3,train
16878,Hip-Hop,fma_medium/016/016878.mp3,train
16879,Hip-Hop,fma_medium/016/016879.mp3,train
16880,Hip-Hop,fma_medium/016/016880.mp3,train
16895,Pop,fma_medium/016/016895.mp3,validation
16896,Pop,fma_medium/016/016896.mp3,validation
16937,Experimental,fma_medium/016/016937.mp3,train
16938,Experimental,fma_medium/016/016938.mp3,train
16940,Experimental,fma_medium/016/016940.mp3,train
16943,Experimental,fma_medium/016/016943.mp3,train
16982,Jazz,fma_medium/016/016982.mp3,train
16983,Jazz,fma_medium/016/016983.mp3,train
16985,Classical,fma_medium/016/016985.mp3,train
16989,Classical,fma_medium/016/016989.mp3,train
16992,Classical,fma_medium/016/016992.mp3,train
16994,Rock,fma_medium/016/016994.mp3,test
16995,Rock,fma_medium/016/016995.mp3,test
16997,Rock,fma_medium/016/016997.mp3,test
17003,Folk,fma_medium/017/017003.mp3,test
17053,Rock,fma_medium/017/017053.mp3,validation
17057,Rock,fma_medium/017/017057.mp3,validation
17130,Rock,fma_medium/017/017130.mp3,train
17131,Rock,fma_medium/017/017131.mp3,train
17132,Folk,fma_medium/017/017132.mp3,train
17259,Rock,fma_medium/017/017259.mp3,train
17321,Rock,fma_medium/017/017321.mp3,train
17322,Rock,fma_medium/017/017322.mp3,train
17323,Rock,fma_medium/017/017323.mp3,train
17324,Rock,fma_medium/017/017324.mp3,train
17325,Rock,fma_medium/017/017325.mp3,train
17334,Rock,fma_medium/017/017334.mp3,train
17341,Rock,fma_medium/017/017341.mp3,train
17342,Rock,fma_medium/017/017342.mp3,train
17343,Rock,fma_medium/017/017343.mp3,train
17344,Pop,fma_medium/017/017344.mp3,validation
17345,Pop,fma_medium/017/017345.mp3,validation
17347,Rock,fma_medium/017/017347.mp3,train
17351,Rock,fma_medium/017/017351.mp3,train
17422,Folk,fma_medium/017/017422.mp3,train
17426,Folk,fma_medium/017/017426.mp3,train
17439,Jazz,fma_medium/017/017439.mp3,train
17440,Jazz,fma_medium/017/017440.mp3,test
17441,Jazz,fma_medium/017/017441.mp3,test
17442,Jazz,fma_medium/017/017442.mp3,test
17444,Rock,fma_medium/017/017444.mp3,train
17445,Rock,fma_medium/017/017445.mp3,train
17446,Rock,fma_medium/017/017446.mp3,train
17447,Rock,fma_medium/017/017447.mp3,train
17448,Rock,fma_medium/017/017448.mp3,validation
17449,Rock,fma_medium/017/017449.mp3,train
17450,Rock,fma_medium/017/017450.mp3,train
17451,Rock,fma_medium/017/017451.mp3,train
17452,Rock,fma_medium/017/017452.mp3,train
17453,Rock,fma_medium/017/017453.mp3,train
17454,Rock,fma_medium/017/017454.mp3,train
17455,Rock,fma_medium/017/017455.mp3,train
17456,Rock,fma_medium/017/017456.mp3,train
17457,Rock,fma_medium/017/017457.mp3,train
17460,Rock,fma_medium/017/017460.mp3,train
17461,Rock,fma_medium/017/017461.mp3,train
17462,Rock,fma_medium/017/017462.mp3,train
17463,Rock,fma_medium/017/017463.mp3,train
17464,Rock,fma_medium/017/017464.mp3,train
17467,Electronic,fma_medium/017/017467.mp3,train
17468,Electronic,fma_medium/017/017468.mp3,train
17488,Hip-Hop,fma_medium/017/017488.mp3,train
17489,Hip-Hop,fma_medium/017/017489.mp3,train
17490,Hip-Hop,fma_medium/017/017490.mp3,train
17491,Hip-Hop,fma_medium/017/017491.mp3,train
17492,Hip-Hop,fma_medium/017/017492.mp3,train
17493,Hip-Hop,fma_medium/017/017493.mp3,train
17494,Hip-Hop,fma_medium/017/017494.mp3,train
17495,Hip-Hop,fma_medium/017/017495.mp3,train
17496,Hip-Hop,fma_medium/017/017496.mp3,train
17497,Hip-Hop,fma_medium/017/017497.mp3,train
17498,Hip-Hop,fma_medium/017/017498.mp3,train
17499,Hip-Hop,fma_medium/017/017499.mp3,train
17500,Hip-Hop,fma_medium/017/017500.mp3,train
17573,Experimental,fma_medium/017/017573.mp3,train
17576,Rock,fma_medium/017/017576.mp3,train
17579,Rock,fma_medium/017/017579.mp3,train
17580,Rock,fma_medium/017/017580.mp3,train
17584,Classical,fma_medium/017/017584.mp3,train
17585,Classical,fma_medium/017/017585.mp3,test
17586,Electronic,fma_medium/017/017586.mp3,train
17587,Electronic,fma_medium/017/017587.mp3,train
17588,Electronic,fma_medium/017/017588.mp3,train
17589,Electronic,fma_medium/017/017589.mp3,train
17590,Electronic,fma_medium/017/017590.mp3,train
17591,Electronic,fma_medium/017/017591.mp3,train
17601,Rock,fma_medium/017/017601.mp3,train
17602,Rock,fma_medium/017/017602.mp3,train
17603,Rock,fma_medium/017/017603.mp3,train
17605,International,fma_medium/017/017605.mp3,train
17606,International,fma_medium/017/017606.mp3,train
17607,International,fma_medium/017/017607.mp3,train
17608,International,fma_medium/017/017608.mp3,train
17609,International,fma_medium/017/017609.mp3,train
17610,International,fma_medium/017/017610.mp3,train
17611,International,fma_medium/017/017611.mp3,train
17623,Electronic,fma_medium/017/017623.mp3,train
17624,Electronic,fma_medium/017/017624.mp3,train
17625,Electronic,fma_medium/017/017625.mp3,train
17627,Electronic,fma_medium/017/017627.mp3,train
17629,Electronic,fma_medium/017/017629.mp3,train
17631,International,fma_medium/017/017631.mp3,train
17632,International,fma_medium/017/017632.mp3,train
17633,International,fma_medium/017/017633.mp3,train
17634,International,fma_medium/017/017634.mp3,train
17635,International,fma_medium/017/017635.mp3,train
17636,International,fma_medium/017/017636.mp3,train
17637,International,fma_medium/017/017637.mp3,train
17643,Experimental,fma_medium/017/017643.mp3,train
17644,Experimental,fma_medium/017/017644.mp3,train
17657,Electronic,fma_medium/017/017657.mp3,train
17678,Classical,fma_medium/017/017678.mp3,train
17696,Electronic,fma_medium/017/017696.mp3,validation
17697,Electronic,fma_medium/017/017697.mp3,validation
17698,Electronic,fma_medium/017/017698.mp3,validation
17700,Electronic,fma_medium/017/017700.mp3,validation
17701,Electronic,fma_medium/017/017701.mp3,test
17702,Electronic,fma_medium/017/017702.mp3,train
17703,Electronic,fma_medium/017/017703.mp3,validation
17704,Electronic,fma_medium/017/017704.mp3,test
17707,Electronic,fma_medium/017/017707.mp3,test
17711,Rock,fma_medium/017/017711.mp3,test
17712,Rock,fma_medium/017/017712.mp3,test
17729,Rock,fma_medium/017/017729.mp3,train
17734,Rock,fma_medium/017/017734.mp3,train
17735,Rock,fma_medium/017/017735.mp3,train
17740,Rock,fma_medium/017/017740.mp3,test
17746,Rock,fma_medium/017/017746.mp3,test
17781,Classical,fma_medium/017/017781.mp3,train
17782,Hip-Hop,fma_medium/017/017782.mp3,train
17785,Rock,fma_medium/017/017785.mp3,test
17788,Electronic,fma_medium/017/017788.mp3,train
17794,Classical,fma_medium/017/017794.mp3,train
17824,Electronic,fma_medium/017/017824.mp3,train
17825,Electronic,fma_medium/017/017825.mp3,train
17826,Electronic,fma_medium/017/017826.mp3,train
17827,Electronic,fma_medium/017/017827.mp3,train
17828,Electronic,fma_medium/017/017828.mp3,train
17839,Rock,fma_medium/017/017839.mp3,train
17840,Rock,fma_medium/017/017840.mp3,train
17841,Rock,fma_medium/017/017841.mp3,train
17842,Rock,fma_medium/017/017842.mp3,train
17843,Rock,fma_medium/017/017843.mp3,train
17854,Rock,fma_medium/017/017854.mp3,train
17855,Rock,fma_medium/017/017855.mp3,train
17856,Rock,fma_medium/017/017856.mp3,train
17857,Rock,fma_medium/017/017857.mp3,train
17858,Rock,fma_medium/017/017858.mp3,train
17859,Rock,fma_medium/017/017859.mp3,train
17860,Rock,fma_medium/017/017860.mp3,train
17880,Electronic,fma_medium/017/017880.mp3,train
17881,Electronic,fma_medium/017/017881.mp3,train
17882,Electronic,fma_medium/017/017882.mp3,train
17883,Electronic,fma_medium/017/017883.mp3,train
17884,Electronic,fma_medium/017/017884.mp3,train
17885,Electronic,fma_medium/017/017885.mp3,train
17891,Rock,fma_medium/017/017891.mp3,train
17892,Rock,fma_medium/017/017892.mp3,train
17893,Rock,fma_medium/017/017893.mp3,train
17895,Rock,fma_medium/017/017895.mp3,train
17900,Rock,fma_medium/017/017900.mp3,train
17906,Pop,fma_medium/017/017906.mp3,train
17908,Rock,fma_medium/017/017908.mp3,train
17909,Rock,fma_medium/017/017909.mp3,train
17910,Rock,fma_medium/017/017910.mp3,train
17911,Rock,fma_medium/017/017911.mp3,train
17912,Rock,fma_medium/017/017912.mp3,train
17913,Rock,fma_medium/017/017913.mp3,train
17914,Rock,fma_medium/017/017914.mp3,train
17915,Rock,fma_medium/017/017915.mp3,train
17987,Old-Time / Historic,fma_medium/017/017987.mp3,train
17988,Old-Time / Historic,fma_medium/017/017988.mp3,train
17989,Old-Time / Historic,fma_medium/017/017989.mp3,train
17990,Old-Time / Historic,fma_medium/017/017990.mp3,test
17991,Old-Time / Historic,fma_medium/017/017991.mp3,validation
17992,Old-Time / Historic,fma_medium/017/017992.mp3,train
17993,Old-Time / Historic,fma_medium/017/017993.mp3,train
17994,Old-Time / Historic,fma_medium/017/017994.mp3,train
17995,Old-Time / Historic,fma_medium/017/017995.mp3,train
17996,Old-Time / Historic,fma_medium/017/017996.mp3,train
17997,Old-Time / Historic,fma_medium/017/017997.mp3,train
17998,Old-Time / Historic,fma_medium/017/017998.mp3,train
17999,Old-Time / Historic,fma_medium/017/017999.mp3,test
18000,Old-Time / Historic,fma_medium/018/018000.mp3,train
18001,Old-Time / Historic,fma_medium/018/018001.mp3,train
18002,Old-Time / Historic,fma_medium/018/018002.mp3,validation
18003,Old-Time / Historic,fma_medium/018/018003.mp3,train
18004,Old-Time / Historic,fma_medium/018/018004.mp3,train
18005,Old-Time / Historic,fma_medium/018/018005.mp3,train
18006,Old-Time / Historic,fma_medium/018/018006.mp3,train
18007,Old-Time / Historic,fma_medium/018/018007.mp3,train
18008,Old-Time / Historic,fma_medium/018/018008.mp3,train
18009,Old-Time / Historic,fma_medium/018/018009.mp3,train
18010,Old-Time / Historic,fma_medium/018/018010.mp3,train
18011,Old-Time / Historic,fma_medium/018/018011.mp3,test
18012,Old-Time / Historic,fma_medium/018/018012.mp3,train
18013,Old-Time / Historic,fma_medium/018/018013.mp3,train
18014,Old-Time / Historic,fma_medium/018/018014.mp3,train
18015,Old-Time / Historic,fma_medium/018/018015.mp3,train
18016,Old-Time / Historic,fma_medium/018/018016.mp3,train
18017,Old-Time / Historic,fma_medium/018/018017.mp3,train
18018,Old-Time / Historic,fma_medium/018/018018.mp3,train
18019,Old-Time / Historic,fma_medium/018/018019.mp3,train
18020,Old-Time / Historic,fma_medium/018/018020.mp3,train
18021,Old-Time / Historic,fma_medium/018/018021.mp3,train
18022,Old-Time / Historic,fma_medium/018/018022.mp3,validation
18023,Old-Time / Historic,fma_medium/018/018023.mp3,test
18024,Old-Time / Historic,fma_medium/018/018024.mp3,train
18025,Old-Time / Historic,fma_medium/018/018025.mp3,validation
18026,Old-Time / Historic,fma_medium/018/018026.mp3,train
18027,Old-Time / Historic,fma_medium/018/018027.mp3,train
18028,Old-Time / Historic,fma_medium/018/018028.mp3,train
18029,Old-Time / Historic,fma_medium/018/018029.mp3,train
18030,Old-Time / Historic,fma_medium/018/018030.mp3,validation
18031,International,fma_medium/018/018031.mp3,train
18032,International,fma_medium/018/018032.mp3,train
18033,International,fma_medium/018/018033.mp3,train
18034,International,fma_medium/018/018034.mp3,train
18037,International,fma_medium/018/018037.mp3,validation
18038,International,fma_medium/018/018038.mp3,validation
18039,International,fma_medium/018/018039.mp3,validation
18040,Folk,fma_medium/018/018040.mp3,test
18041,Folk,fma_medium/018/018041.mp3,test
18042,Folk,fma_medium/018/018042.mp3,test
18043,International,fma_medium/018/018043.mp3,train
18044,International,fma_medium/018/018044.mp3,train
18045,International,fma_medium/018/018045.mp3,train
18085,Hip-Hop,fma_medium/018/018085.mp3,train
18111,Experimental,fma_medium/018/018111.mp3,test
18112,Experimental,fma_medium/018/018112.mp3,test
18124,Experimental,fma_medium/018/018124.mp3,train
18135,Experimental,fma_medium/018/018135.mp3,train
18144,Pop,fma_medium/018/018144.mp3,train
18145,Pop,fma_medium/018/018145.mp3,train
18146,Pop,fma_medium/018/018146.mp3,train
18159,Folk,fma_medium/018/018159.mp3,train
18197,Rock,fma_medium/018/018197.mp3,train
18198,Rock,fma_medium/018/018198.mp3,train
18199,Rock,fma_medium/018/018199.mp3,train
18200,Rock,fma_medium/018/018200.mp3,train
18201,Rock,fma_medium/018/018201.mp3,train
18215,Hip-Hop,fma_medium/018/018215.mp3,validation
18217,Hip-Hop,fma_medium/018/018217.mp3,validation
18222,Hip-Hop,fma_medium/018/018222.mp3,validation
18226,Hip-Hop,fma_medium/018/018226.mp3,validation
18227,Hip-Hop,fma_medium/018/018227.mp3,validation
18237,Jazz,fma_medium/018/018237.mp3,train
18322,Electronic,fma_medium/018/018322.mp3,train
18323,Electronic,fma_medium/018/018323.mp3,train
18325,Electronic,fma_medium/018/018325.mp3,train
18326,Electronic,fma_medium/018/018326.mp3,train
18327,Electronic,fma_medium/018/018327.mp3,train
18346,Folk,fma_medium/018/018346.mp3,test
18347,Folk,fma_medium/018/018347.mp3,test
18350,Folk,fma_medium/018/018350.mp3,test
18351,Folk,fma_medium/018/018351.mp3,test
18386,Jazz,fma_medium/018/018386.mp3,train
18388,Spoken,fma_medium/018/018388.mp3,train
18390,Spoken,fma_medium/018/018390.mp3,train
18391,Spoken,fma_medium/018/018391.mp3,train
18393,Spoken,fma_medium/018/018393.mp3,train
18412,Rock,fma_medium/018/018412.mp3,train
18444,Rock,fma_medium/018/018444.mp3,train
18446,Rock,fma_medium/018/018446.mp3,train
18577,Experimental,fma_medium/018/018577.mp3,validation
18578,Experimental,fma_medium/018/018578.mp3,validation
18579,Experimental,fma_medium/018/018579.mp3,validation
18580,Experimental,fma_medium/018/018580.mp3,validation
18589,Pop,fma_medium/018/018589.mp3,test
18592,Pop,fma_medium/018/018592.mp3,test
18606,Rock,fma_medium/018/018606.mp3,train
18607,Rock,fma_medium/018/018607.mp3,train
18608,Rock,fma_medium/018/018608.mp3,train
18609,Rock,fma_medium/018/018609.mp3,train
18610,Rock,fma_medium/018/018610.mp3,train
18611,Rock,fma_medium/018/018611.mp3,train
