track_id,audio_path,genre,split
22453,fma_medium/022/022453.mp3,Electronic,train
22454,fma_medium/022/022454.mp3,Electronic,train
22455,fma_medium/022/022455.mp3,Electronic,train
22456,fma_medium/022/022456.mp3,Electronic,train
22457,fma_medium/022/022457.mp3,Electronic,train
22458,fma_medium/022/022458.mp3,Electronic,train
22459,fma_medium/022/022459.mp3,Electronic,train
22472,fma_medium/022/022472.mp3,Pop,train
22473,fma_medium/022/022473.mp3,Pop,train
22474,fma_medium/022/022474.mp3,Pop,train
22475,fma_medium/022/022475.mp3,Pop,train
22476,fma_medium/022/022476.mp3,Pop,train
22477,fma_medium/022/022477.mp3,Pop,train
22478,fma_medium/022/022478.mp3,Pop,train
22479,fma_medium/022/022479.mp3,Pop,train
22480,fma_medium/022/022480.mp3,Pop,train
22481,fma_medium/022/022481.mp3,Pop,train
22550,fma_medium/022/022550.mp3,Rock,train
22558,fma_medium/022/022558.mp3,Electronic,test
22559,fma_medium/022/022559.mp3,Electronic,test
22560,fma_medium/022/022560.mp3,Electronic,test
22561,fma_medium/022/022561.mp3,Electronic,test
22562,fma_medium/022/022562.mp3,Rock,validation
22584,fma_medium/022/022584.mp3,Electronic,train
22592,fma_medium/022/022592.mp3,Electronic,train
22596,fma_medium/022/022596.mp3,Rock,train
22597,fma_medium/022/022597.mp3,Rock,train
22598,fma_medium/022/022598.mp3,Rock,train
22599,fma_medium/022/022599.mp3,Rock,train
22601,fma_medium/022/022601.mp3,Rock,train
22602,fma_medium/022/022602.mp3,Rock,train
22603,fma_medium/022/022603.mp3,Rock,train
22945,fma_medium/022/022945.mp3,Rock,test
22982,fma_medium/022/022982.mp3,Spoken,train
22984,fma_medium/022/022984.mp3,Spoken,train
22985,fma_medium/022/022985.mp3,Spoken,train
23010,fma_medium/023/023010.mp3,Electronic,test
23013,fma_medium/023/023013.mp3,Electronic,train
23014,fma_medium/023/023014.mp3,Folk,validation
23015,fma_medium/023/023015.mp3,Folk,train
23016,fma_medium/023/023016.mp3,Electronic,train
23034,fma_medium/023/023034.mp3,Hip-Hop,train
23035,fma_medium/023/023035.mp3,Electronic,train
23037,fma_medium/023/023037.mp3,Rock,train
23038,fma_medium/023/023038.mp3,Electronic,train
23039,fma_medium/023/023039.mp3,Pop,train
23041,fma_medium/023/023041.mp3,Rock,test
23042,fma_medium/023/023042.mp3,Hip-Hop,train
23063,fma_medium/023/023063.mp3,Experimental,test
23070,fma_medium/023/023070.mp3,Jazz,train
23071,fma_medium/023/023071.mp3,Jazz,train
23072,fma_medium/023/023072.mp3,Jazz,train
23073,fma_medium/023/023073.mp3,Jazz,train
23074,fma_medium/023/023074.mp3,Jazz,train
23075,fma_medium/023/023075.mp3,Jazz,train
23077,fma_medium/023/023077.mp3,Jazz,train
23078,fma_medium/023/023078.mp3,Jazz,train
23081,fma_medium/023/023081.mp3,Jazz,train
23082,fma_medium/023/023082.mp3,Jazz,train
23141,fma_medium/023/023141.mp3,Classical,train
23142,fma_medium/023/023142.mp3,Classical,train
23143,fma_medium/023/023143.mp3,Classical,train
23144,fma_medium/023/023144.mp3,Classical,train
23145,fma_medium/023/023145.mp3,Classical,train
23146,fma_medium/023/023146.mp3,Classical,train
23147,fma_medium/023/023147.mp3,Classical,train
23148,fma_medium/023/023148.mp3,Classical,train
23149,fma_medium/023/023149.mp3,Classical,train
23150,fma_medium/023/023150.mp3,Classical,train
23151,fma_medium/023/023151.mp3,Classical,train
23152,fma_medium/023/023152.mp3,Classical,train
23155,fma_medium/023/023155.mp3,International,train
23156,fma_medium/023/023156.mp3,International,train
23160,fma_medium/023/023160.mp3,Classical,train
23161,fma_medium/023/023161.mp3,Classical,train
23172,fma_medium/023/023172.mp3,Rock,train
23186,fma_medium/023/023186.mp3,Classical,train
23188,fma_medium/023/023188.mp3,Jazz,train
23190,fma_medium/023/023190.mp3,Spoken,train
23191,fma_medium/023/023191.mp3,Experimental,train
23192,fma_medium/023/023192.mp3,Experimental,train
23256,fma_medium/023/023256.mp3,Rock,train
23257,fma_medium/023/023257.mp3,Rock,train
23329,fma_medium/023/023329.mp3,Experimental,validation
23339,fma_medium/023/023339.mp3,Rock,train
23349,fma_medium/023/023349.mp3,Experimental,train
23353,fma_medium/023/023353.mp3,Electronic,train
23355,fma_medium/023/023355.mp3,Electronic,validation
23356,fma_medium/023/023356.mp3,Electronic,train
23358,fma_medium/023/023358.mp3,Electronic,train
23359,fma_medium/023/023359.mp3,Electronic,train
23360,fma_medium/023/023360.mp3,Electronic,train
23361,fma_medium/023/023361.mp3,Electronic,train
23362,fma_medium/023/023362.mp3,Electronic,train
23363,fma_medium/023/023363.mp3,Electronic,train
23364,fma_medium/023/023364.mp3,Electronic,train
23365,fma_medium/023/023365.mp3,Electronic,train
23371,fma_medium/023/023371.mp3,Folk,train
23372,fma_medium/023/023372.mp3,Electronic,train
23448,fma_medium/023/023448.mp3,Electronic,test
23449,fma_medium/023/023449.mp3,Electronic,test
23450,fma_medium/023/023450.mp3,Electronic,test
23451,fma_medium/023/023451.mp3,Electronic,test
23452,fma_medium/023/023452.mp3,Electronic,test
23453,fma_medium/023/023453.mp3,Electronic,test
23454,fma_medium/023/023454.mp3,Electronic,test
23455,fma_medium/023/023455.mp3,Electronic,test
23456,fma_medium/023/023456.mp3,Electronic,test
23457,fma_medium/023/023457.mp3,Electronic,test
23458,fma_medium/023/023458.mp3,Electronic,test
23459,fma_medium/023/023459.mp3,Electronic,test
23460,fma_medium/023/023460.mp3,Electronic,test
23461,fma_medium/023/023461.mp3,Electronic,test
23481,fma_medium/023/023481.mp3,Electronic,train
23482,fma_medium/023/023482.mp3,Electronic,train
23483,fma_medium/023/023483.mp3,Electronic,train
23489,fma_medium/023/023489.mp3,Electronic,validation
23492,fma_medium/023/023492.mp3,Electronic,validation
23493,fma_medium/023/023493.mp3,Electronic,validation
23497,fma_medium/023/023497.mp3,Electronic,validation
23498,fma_medium/023/023498.mp3,Electronic,validation
23499,fma_medium/023/023499.mp3,Electronic,validation
23500,fma_medium/023/023500.mp3,Electronic,validation
23501,fma_medium/023/023501.mp3,Electronic,validation
23503,fma_medium/023/023503.mp3,Electronic,validation
23504,fma_medium/023/023504.mp3,Electronic,train
23505,fma_medium/023/023505.mp3,Electronic,train
23506,fma_medium/023/023506.mp3,Electronic,train
23507,fma_medium/023/023507.mp3,Electronic,train
23508,fma_medium/023/023508.mp3,Electronic,train
23509,fma_medium/023/023509.mp3,Electronic,train
23510,fma_medium/023/023510.mp3,Electronic,train
23511,fma_medium/023/023511.mp3,Electronic,train
23512,fma_medium/023/023512.mp3,Electronic,train
23513,fma_medium/023/023513.mp3,Electronic,train
23514,fma_medium/023/023514.mp3,Electronic,train
23515,fma_medium/023/023515.mp3,Electronic,train
23516,fma_medium/023/023516.mp3,Electronic,train
23518,fma_medium/023/023518.mp3,Electronic,train
23524,fma_medium/023/023524.mp3,Electronic,train
23525,fma_medium/023/023525.mp3,Electronic,train
23527,fma_medium/023/023527.mp3,Electronic,train
23528,fma_medium/023/023528.mp3,Electronic,train
23529,fma_medium/023/023529.mp3,Electronic,train
23530,fma_medium/023/023530.mp3,Electronic,train
23532,fma_medium/023/023532.mp3,Electronic,train
23535,fma_medium/023/023535.mp3,Electronic,train
23537,fma_medium/023/023537.mp3,Soul-RnB,train
23538,fma_medium/023/023538.mp3,Soul-RnB,train
23539,fma_medium/023/023539.mp3,Soul-RnB,train
23540,fma_medium/023/023540.mp3,Soul-RnB,train
23541,fma_medium/023/023541.mp3,Soul-RnB,train
23544,fma_medium/023/023544.mp3,Soul-RnB,train
23545,fma_medium/023/023545.mp3,Soul-RnB,train
23546,fma_medium/023/023546.mp3,Soul-RnB,train
23669,fma_medium/023/023669.mp3,Rock,train
23678,fma_medium/023/023678.mp3,Rock,train
23764,fma_medium/023/023764.mp3,Electronic,train
23765,fma_medium/023/023765.mp3,Electronic,train
23766,fma_medium/023/023766.mp3,Electronic,train
23786,fma_medium/023/023786.mp3,Electronic,train
23787,fma_medium/023/023787.mp3,Electronic,train
23788,fma_medium/023/023788.mp3,Electronic,train
23789,fma_medium/023/023789.mp3,Electronic,train
23790,fma_medium/023/023790.mp3,Electronic,train
23817,fma_medium/023/023817.mp3,Electronic,train
23818,fma_medium/023/023818.mp3,Electronic,train
23820,fma_medium/023/023820.mp3,Electronic,train
23821,fma_medium/023/023821.mp3,Electronic,train
23822,fma_medium/023/023822.mp3,Electronic,train
23824,fma_medium/023/023824.mp3,Electronic,train
23826,fma_medium/023/023826.mp3,Electronic,train
23853,fma_medium/023/023853.mp3,Electronic,test
23854,fma_medium/023/023854.mp3,Electronic,test
23855,fma_medium/023/023855.mp3,Electronic,test
23856,fma_medium/023/023856.mp3,Electronic,test
23857,fma_medium/023/023857.mp3,Electronic,test
23859,fma_medium/023/023859.mp3,Electronic,test
23860,fma_medium/023/023860.mp3,Electronic,test
23861,fma_medium/023/023861.mp3,Electronic,test
23862,fma_medium/023/023862.mp3,Electronic,test
23878,fma_medium/023/023878.mp3,Electronic,train
23879,fma_medium/023/023879.mp3,Electronic,train
23880,fma_medium/023/023880.mp3,Electronic,train
23881,fma_medium/023/023881.mp3,Electronic,train
23882,fma_medium/023/023882.mp3,Electronic,train
23883,fma_medium/023/023883.mp3,Electronic,train
23884,fma_medium/023/023884.mp3,Electronic,train
23885,fma_medium/023/023885.mp3,Electronic,train
23886,fma_medium/023/023886.mp3,Electronic,train
23888,fma_medium/023/023888.mp3,Electronic,train
23889,fma_medium/023/023889.mp3,Electronic,train
23890,fma_medium/023/023890.mp3,Electronic,train
23892,fma_medium/023/023892.mp3,Electronic,train
23893,fma_medium/023/023893.mp3,Electronic,train
24051,fma_medium/024/024051.mp3,Electronic,train
24053,fma_medium/024/024053.mp3,Electronic,train
24059,fma_medium/024/024059.mp3,Electronic,test
24060,fma_medium/024/024060.mp3,Electronic,test
24062,fma_medium/024/024062.mp3,Electronic,test
24063,fma_medium/024/024063.mp3,Electronic,test
24064,fma_medium/024/024064.mp3,Electronic,test
24065,fma_medium/024/024065.mp3,Electronic,test
24066,fma_medium/024/024066.mp3,Electronic,test
24101,fma_medium/024/024101.mp3,Rock,validation
24138,fma_medium/024/024138.mp3,Electronic,train
24141,fma_medium/024/024141.mp3,Electronic,train
24142,fma_medium/024/024142.mp3,Electronic,train
24144,fma_medium/024/024144.mp3,Electronic,train
24173,fma_medium/024/024173.mp3,Electronic,train
24174,fma_medium/024/024174.mp3,Electronic,train
24175,fma_medium/024/024175.mp3,Electronic,train
24176,fma_medium/024/024176.mp3,Electronic,train
24177,fma_medium/024/024177.mp3,Electronic,train
24178,fma_medium/024/024178.mp3,Electronic,train
24216,fma_medium/024/024216.mp3,Experimental,train
24217,fma_medium/024/024217.mp3,Experimental,train
24218,fma_medium/024/024218.mp3,Experimental,train
24331,fma_medium/024/024331.mp3,Experimental,validation
24339,fma_medium/024/024339.mp3,Experimental,validation
24362,fma_medium/024/024362.mp3,International,train
24363,fma_medium/024/024363.mp3,International,train
24364,fma_medium/024/024364.mp3,International,train
24365,fma_medium/024/024365.mp3,International,train
24366,fma_medium/024/024366.mp3,International,train
24367,fma_medium/024/024367.mp3,International,train
24368,fma_medium/024/024368.mp3,International,train
24369,fma_medium/024/024369.mp3,International,train
24370,fma_medium/024/024370.mp3,International,train
24371,fma_medium/024/024371.mp3,International,train
24418,fma_medium/024/024418.mp3,Hip-Hop,train
24420,fma_medium/024/024420.mp3,Hip-Hop,train
24421,fma_medium/024/024421.mp3,Hip-Hop,train
24422,fma_medium/024/024422.mp3,Hip-Hop,train
24423,fma_medium/024/024423.mp3,Hip-Hop,train
24424,fma_medium/024/024424.mp3,Hip-Hop,train
24425,fma_medium/024/024425.mp3,Hip-Hop,train
24426,fma_medium/024/024426.mp3,Hip-Hop,train
24427,fma_medium/024/024427.mp3,Hip-Hop,train
24428,fma_medium/024/024428.mp3,Hip-Hop,train
24429,fma_medium/024/024429.mp3,Hip-Hop,train
24430,fma_medium/024/024430.mp3,Hip-Hop,train
24431,fma_medium/024/024431.mp3,Hip-Hop,train
24432,fma_medium/024/024432.mp3,Hip-Hop,train
24460,fma_medium/024/024460.mp3,Hip-Hop,train
24512,fma_medium/024/024512.mp3,Experimental,train
24513,fma_medium/024/024513.mp3,Experimental,train
24514,fma_medium/024/024514.mp3,Experimental,train
24515,fma_medium/024/024515.mp3,Experimental,train
24516,fma_medium/024/024516.mp3,Experimental,train
24517,fma_medium/024/024517.mp3,Experimental,train
24520,fma_medium/024/024520.mp3,Experimental,train
24521,fma_medium/024/024521.mp3,Experimental,train
24523,fma_medium/024/024523.mp3,Experimental,train
24524,fma_medium/024/024524.mp3,Experimental,train
24544,fma_medium/024/024544.mp3,Old-Time / Historic,train
24545,fma_medium/024/024545.mp3,Old-Time / Historic,train
24546,fma_medium/024/024546.mp3,Old-Time / Historic,train
24547,fma_medium/024/024547.mp3,Old-Time / Historic,train
24548,fma_medium/024/024548.mp3,Old-Time / Historic,train
24549,fma_medium/024/024549.mp3,Old-Time / Historic,train
24550,fma_medium/024/024550.mp3,Old-Time / Historic,train
24551,fma_medium/024/024551.mp3,Old-Time / Historic,train
24552,fma_medium/024/024552.mp3,Old-Time / Historic,train
24553,fma_medium/024/024553.mp3,Old-Time / Historic,train
24554,fma_medium/024/024554.mp3,Old-Time / Historic,train
24555,fma_medium/024/024555.mp3,Old-Time / Historic,train
24640,fma_medium/024/024640.mp3,Electronic,train
24641,fma_medium/024/024641.mp3,Electronic,train
24654,fma_medium/024/024654.mp3,Rock,train
24655,fma_medium/024/024655.mp3,Rock,train
24698,fma_medium/024/024698.mp3,International,train
24699,fma_medium/024/024699.mp3,International,train
24700,fma_medium/024/024700.mp3,International,train
24701,fma_medium/024/024701.mp3,International,train
24702,fma_medium/024/024702.mp3,International,train
24712,fma_medium/024/024712.mp3,Experimental,train
24717,fma_medium/024/024717.mp3,International,train
24720,fma_medium/024/024720.mp3,International,train
24739,fma_medium/024/024739.mp3,International,train
24741,fma_medium/024/024741.mp3,International,train
24742,fma_medium/024/024742.mp3,International,train
24744,fma_medium/024/024744.mp3,International,train
24745,fma_medium/024/024745.mp3,International,train
24746,fma_medium/024/024746.mp3,International,train
24747,fma_medium/024/024747.mp3,International,train
24748,fma_medium/024/024748.mp3,International,train
24749,fma_medium/024/024749.mp3,International,train
24750,fma_medium/024/024750.mp3,Electronic,train
24792,fma_medium/024/024792.mp3,Electronic,train
24793,fma_medium/024/024793.mp3,Electronic,train
24794,fma_medium/024/024794.mp3,Electronic,train
24795,fma_medium/024/024795.mp3,Electronic,train
24796,fma_medium/024/024796.mp3,Electronic,train
24797,fma_medium/024/024797.mp3,Electronic,train
24798,fma_medium/024/024798.mp3,Electronic,train
24799,fma_medium/024/024799.mp3,Electronic,train
24800,fma_medium/024/024800.mp3,Electronic,train
24801,fma_medium/024/024801.mp3,Electronic,train
24802,fma_medium/024/024802.mp3,Electronic,train
24803,fma_medium/024/024803.mp3,Electronic,train
24805,fma_medium/024/024805.mp3,Electronic,train
24806,fma_medium/024/024806.mp3,Electronic,train
24807,fma_medium/024/024807.mp3,Electronic,train
24809,fma_medium/024/024809.mp3,Electronic,train
24811,fma_medium/024/024811.mp3,Electronic,train
24812,fma_medium/024/024812.mp3,Electronic,train
24813,fma_medium/024/024813.mp3,Electronic,train
24814,fma_medium/024/024814.mp3,Electronic,train
24815,fma_medium/024/024815.mp3,Electronic,train
24816,fma_medium/024/024816.mp3,Electronic,train
24817,fma_medium/024/024817.mp3,Electronic,train
24818,fma_medium/024/024818.mp3,Electronic,train
24820,fma_medium/024/024820.mp3,Electronic,train
24831,fma_medium/024/024831.mp3,Classical,train
24832,fma_medium/024/024832.mp3,Classical,train
24842,fma_medium/024/024842.mp3,International,train
24843,fma_medium/024/024843.mp3,Electronic,train
24844,fma_medium/024/024844.mp3,Electronic,train
24855,fma_medium/024/024855.mp3,Electronic,train
24876,fma_medium/024/024876.mp3,Experimental,train
24896,fma_medium/024/024896.mp3,Experimental,train
24898,fma_medium/024/024898.mp3,Experimental,train
24899,fma_medium/024/024899.mp3,Experimental,train
24901,fma_medium/024/024901.mp3,Experimental,train
24902,fma_medium/024/024902.mp3,Experimental,train
24903,fma_medium/024/024903.mp3,Experimental,train
24904,fma_medium/024/024904.mp3,Experimental,train
24908,fma_medium/024/024908.mp3,Experimental,train
24909,fma_medium/024/024909.mp3,Experimental,train
24912,fma_medium/024/024912.mp3,Experimental,train
24913,fma_medium/024/024913.mp3,Experimental,train
24914,fma_medium/024/024914.mp3,Experimental,train
24915,fma_medium/024/024915.mp3,Experimental,train
24917,fma_medium/024/024917.mp3,Experimental,train
24919,fma_medium/024/024919.mp3,Electronic,train
24920,fma_medium/024/024920.mp3,Electronic,train
24921,fma_medium/024/024921.mp3,Electronic,validation
24922,fma_medium/024/024922.mp3,Electronic,train
24923,fma_medium/024/024923.mp3,Electronic,train
24925,fma_medium/024/024925.mp3,Electronic,test
24926,fma_medium/024/024926.mp3,Electronic,train
24927,fma_medium/024/024927.mp3,Electronic,train
24928,fma_medium/024/024928.mp3,Electronic,train
24929,fma_medium/024/024929.mp3,Electronic,train
24945,fma_medium/024/024945.mp3,Electronic,train
24946,fma_medium/024/024946.mp3,Experimental,train
24949,fma_medium/024/024949.mp3,Experimental,train
24950,fma_medium/024/024950.mp3,Experimental,train
24952,fma_medium/024/024952.mp3,Experimental,train
24957,fma_medium/024/024957.mp3,Experimental,train
24960,fma_medium/024/024960.mp3,Experimental,train
24963,fma_medium/024/024963.mp3,Experimental,train
24966,fma_medium/024/024966.mp3,Experimental,train
24971,fma_medium/024/024971.mp3,Experimental,train
24975,fma_medium/024/024975.mp3,Experimental,train
24977,fma_medium/024/024977.mp3,Experimental,train
24979,fma_medium/024/024979.mp3,Experimental,train
24983,fma_medium/024/024983.mp3,Experimental,train
24984,fma_medium/024/024984.mp3,Experimental,train
24985,fma_medium/024/024985.mp3,Experimental,train
24986,fma_medium/024/024986.mp3,Electronic,validation
24987,fma_medium/024/024987.mp3,Electronic,train
24988,fma_medium/024/024988.mp3,Electronic,train
24989,fma_medium/024/024989.mp3,Electronic,test
24990,fma_medium/024/024990.mp3,Electronic,train
24991,fma_medium/024/024991.mp3,Electronic,validation
24992,fma_medium/024/024992.mp3,Electronic,train
24993,fma_medium/024/024993.mp3,Electronic,train
24994,fma_medium/024/024994.mp3,Experimental,train
24995,fma_medium/024/024995.mp3,Experimental,train
24999,fma_medium/024/024999.mp3,Experimental,train
25000,fma_medium/025/025000.mp3,Experimental,train
25004,fma_medium/025/025004.mp3,Electronic,train
25005,fma_medium/025/025005.mp3,Electronic,train
25007,fma_medium/025/025007.mp3,Electronic,train
25008,fma_medium/025/025008.mp3,Electronic,train
25009,fma_medium/025/025009.mp3,Electronic,train
25010,fma_medium/025/025010.mp3,Electronic,train
25011,fma_medium/025/025011.mp3,Electronic,train
25012,fma_medium/025/025012.mp3,Electronic,train
25013,fma_medium/025/025013.mp3,Electronic,train
25014,fma_medium/025/025014.mp3,Electronic,train
25015,fma_medium/025/025015.mp3,Electronic,train
25016,fma_medium/025/025016.mp3,Electronic,train
25028,fma_medium/025/025028.mp3,International,validation
25029,fma_medium/025/025029.mp3,International,validation
25030,fma_medium/025/025030.mp3,International,validation
25031,fma_medium/025/025031.mp3,International,validation
25032,fma_medium/025/025032.mp3,International,validation
25033,fma_medium/025/025033.mp3,International,validation
25055,fma_medium/025/025055.mp3,Pop,test
25063,fma_medium/025/025063.mp3,Experimental,train
25066,fma_medium/025/025066.mp3,Electronic,train
25067,fma_medium/025/025067.mp3,Blues,train
25104,fma_medium/025/025104.mp3,Pop,train
25111,fma_medium/025/025111.mp3,Rock,train
25123,fma_medium/025/025123.mp3,Pop,train
25124,fma_medium/025/025124.mp3,Pop,train
25140,fma_medium/025/025140.mp3,Old-Time / Historic,train
25142,fma_medium/025/025142.mp3,Old-Time / Historic,test
25143,fma_medium/025/025143.mp3,Old-Time / Historic,train
25144,fma_medium/025/025144.mp3,Old-Time / Historic,validation
25145,fma_medium/025/025145.mp3,Old-Time / Historic,train
25147,fma_medium/025/025147.mp3,Old-Time / Historic,validation
25148,fma_medium/025/025148.mp3,Old-Time / Historic,validation
25149,fma_medium/025/025149.mp3,Old-Time / Historic,train
25150,fma_medium/025/025150.mp3,Old-Time / Historic,validation
25151,fma_medium/025/025151.mp3,Old-Time / Historic,train
25152,fma_medium/025/025152.mp3,Old-Time / Historic,train
25153,fma_medium/025/025153.mp3,Old-Time / Historic,test
25154,fma_medium/025/025154.mp3,Old-Time / Historic,train
25168,fma_medium/025/025168.mp3,Old-Time / Historic,train
25170,fma_medium/025/025170.mp3,Old-Time / Historic,train
25172,fma_medium/025/025172.mp3,Old-Time / Historic,test
25177,fma_medium/025/025177.mp3,Old-Time / Historic,train
25178,fma_medium/025/025178.mp3,Old-Time / Historic,train
25179,fma_medium/025/025179.mp3,Old-Time / Historic,train
25215,fma_medium/025/025215.mp3,International,train
25216,fma_medium/025/025216.mp3,International,train
25227,fma_medium/025/025227.mp3,International,train
25232,fma_medium/025/025232.mp3,International,train
25233,fma_medium/025/025233.mp3,International,train
25234,fma_medium/025/025234.mp3,International,train
25235,fma_medium/025/025235.mp3,International,train
25236,fma_medium/025/025236.mp3,Rock,train
25237,fma_medium/025/025237.mp3,Rock,train
25238,fma_medium/025/025238.mp3,Rock,train
25324,fma_medium/025/025324.mp3,Experimental,train
25363,fma_medium/025/025363.mp3,Electronic,train
25364,fma_medium/025/025364.mp3,Electronic,train
25365,fma_medium/025/025365.mp3,Electronic,train
25367,fma_medium/025/025367.mp3,Electronic,train
25368,fma_medium/025/025368.mp3,Electronic,validation
25370,fma_medium/025/025370.mp3,Electronic,train
25371,fma_medium/025/025371.mp3,Electronic,train
25372,fma_medium/025/025372.mp3,Electronic,train
25373,fma_medium/025/025373.mp3,Electronic,train
25374,fma_medium/025/025374.mp3,Electronic,train
25375,fma_medium/025/025375.mp3,Electronic,validation
25376,fma_medium/025/025376.mp3,Electronic,train
25377,fma_medium/025/025377.mp3,Electronic,train
25378,fma_medium/025/025378.mp3,Electronic,train
25379,fma_medium/025/025379.mp3,Electronic,train
25380,fma_medium/025/025380.mp3,Electronic,train
25381,fma_medium/025/025381.mp3,Electronic,train
25382,fma_medium/025/025382.mp3,Electronic,train
25383,fma_medium/025/025383.mp3,Electronic,validation
25384,fma_medium/025/025384.mp3,Electronic,train
25385,fma_medium/025/025385.mp3,Electronic,validation
25387,fma_medium/025/025387.mp3,Electronic,train
25388,fma_medium/025/025388.mp3,Electronic,test
25390,fma_medium/025/025390.mp3,Electronic,validation
25391,fma_medium/025/025391.mp3,Electronic,validation
25601,fma_medium/025/025601.mp3,International,train
25603,fma_medium/025/025603.mp3,International,train
25605,fma_medium/025/025605.mp3,International,train
25606,fma_medium/025/025606.mp3,International,train
25608,fma_medium/025/025608.mp3,International,train
25609,fma_medium/025/025609.mp3,International,train
25668,fma_medium/025/025668.mp3,International,validation
25669,fma_medium/025/025669.mp3,International,validation
25670,fma_medium/025/025670.mp3,International,validation
25735,fma_medium/025/025735.mp3,Electronic,train
25795,fma_medium/025/025795.mp3,International,train
25796,fma_medium/025/025796.mp3,International,train
25797,fma_medium/025/025797.mp3,International,train
25802,fma_medium/025/025802.mp3,International,train
25804,fma_medium/025/025804.mp3,International,train
25855,fma_medium/025/025855.mp3,Experimental,train
25902,fma_medium/025/025902.mp3,Rock,train
25903,fma_medium/025/025903.mp3,Rock,train
25922,fma_medium/025/025922.mp3,Classical,train
25928,fma_medium/025/025928.mp3,Classical,train
25996,fma_medium/025/025996.mp3,Pop,train
26007,fma_medium/026/026007.mp3,Hip-Hop,train
26008,fma_medium/026/026008.mp3,Hip-Hop,train
26010,fma_medium/026/026010.mp3,Hip-Hop,train
26011,fma_medium/026/026011.mp3,Hip-Hop,train
26012,fma_medium/026/026012.mp3,Hip-Hop,train
26013,fma_medium/026/026013.mp3,Hip-Hop,train
26014,fma_medium/026/026014.mp3,Hip-Hop,train
26015,fma_medium/026/026015.mp3,Hip-Hop,train
26016,fma_medium/026/026016.mp3,Hip-Hop,train
26017,fma_medium/026/026017.mp3,Hip-Hop,train
26018,fma_medium/026/026018.mp3,Hip-Hop,train
26019,fma_medium/026/026019.mp3,Hip-Hop,train
26020,fma_medium/026/026020.mp3,Hip-Hop,train
26021,fma_medium/026/026021.mp3,Hip-Hop,train
26022,fma_medium/026/026022.mp3,Hip-Hop,train
26023,fma_medium/026/026023.mp3,Hip-Hop,train
26024,fma_medium/026/026024.mp3,Hip-Hop,train
26025,fma_medium/026/026025.mp3,Hip-Hop,train
26026,fma_medium/026/026026.mp3,Hip-Hop,train
26034,fma_medium/026/026034.mp3,Hip-Hop,train
26035,fma_medium/026/026035.mp3,Hip-Hop,train
26036,fma_medium/026/026036.mp3,Hip-Hop,train
26062,fma_medium/026/026062.mp3,Electronic,train
26064,fma_medium/026/026064.mp3,Electronic,train
26065,fma_medium/026/026065.mp3,Electronic,train
26068,fma_medium/026/026068.mp3,Electronic,validation
26169,fma_medium/026/026169.mp3,Pop,train
26171,fma_medium/026/026171.mp3,Pop,train
26174,fma_medium/026/026174.mp3,Pop,train
26176,fma_medium/026/026176.mp3,Pop,train
26177,fma_medium/026/026177.mp3,Pop,train
26178,fma_medium/026/026178.mp3,Pop,train
26179,fma_medium/026/026179.mp3,Pop,train
26181,fma_medium/026/026181.mp3,Electronic,train
26182,fma_medium/026/026182.mp3,Electronic,train
26183,fma_medium/026/026183.mp3,Electronic,train
26184,fma_medium/026/026184.mp3,Electronic,train
26186,fma_medium/026/026186.mp3,Electronic,train
26187,fma_medium/026/026187.mp3,Electronic,train
26244,fma_medium/026/026244.mp3,Rock,train
26297,fma_medium/026/026297.mp3,Soul-RnB,train
26298,fma_medium/026/026298.mp3,Pop,train
26301,fma_medium/026/026301.mp3,Experimental,train
26302,fma_medium/026/026302.mp3,Folk,train
26307,fma_medium/026/026307.mp3,Experimental,train
26310,fma_medium/026/026310.mp3,Rock,train
26322,fma_medium/026/026322.mp3,Experimental,train
26324,fma_medium/026/026324.mp3,Rock,train
26325,fma_medium/026/026325.mp3,Rock,train
26327,fma_medium/026/026327.mp3,Rock,train
26409,fma_medium/026/026409.mp3,Pop,train
26429,fma_medium/026/026429.mp3,Electronic,train
26430,fma_medium/026/026430.mp3,Electronic,train
26431,fma_medium/026/026431.mp3,Electronic,train
26432,fma_medium/026/026432.mp3,Electronic,train
26433,fma_medium/026/026433.mp3,Electronic,train
26434,fma_medium/026/026434.mp3,Electronic,train
26435,fma_medium/026/026435.mp3,Electronic,train
26437,fma_medium/026/026437.mp3,Electronic,train
26440,fma_medium/026/026440.mp3,Electronic,train
26464,fma_medium/026/026464.mp3,Folk,train
26465,fma_medium/026/026465.mp3,Folk,train
26466,fma_medium/026/026466.mp3,Folk,train
26469,fma_medium/026/026469.mp3,Classical,validation
26476,fma_medium/026/026476.mp3,Electronic,train
26477,fma_medium/026/026477.mp3,Electronic,train
26478,fma_medium/026/026478.mp3,Electronic,train
26479,fma_medium/026/026479.mp3,Electronic,train
26480,fma_medium/026/026480.mp3,Electronic,train
26482,fma_medium/026/026482.mp3,Electronic,train
26483,fma_medium/026/026483.mp3,Electronic,train
26484,fma_medium/026/026484.mp3,Rock,train
26485,fma_medium/026/026485.mp3,Rock,train
26486,fma_medium/026/026486.mp3,Rock,train
26487,fma_medium/026/026487.mp3,Rock,train
26490,fma_medium/026/026490.mp3,Rock,train
26529,fma_medium/026/026529.mp3,Jazz,train
26530,fma_medium/026/026530.mp3,Jazz,train
26531,fma_medium/026/026531.mp3,Jazz,train
26532,fma_medium/026/026532.mp3,Jazz,train
26542,fma_medium/026/026542.mp3,Rock,train
